Customer ID,Date,Account ID,Invoice/CM #,Debit Amnt,Credit Amnt,Account Description,Sales Rep ID,Sales Rep Name
,,,Total,   ,   ,,,
BTT,5/21/20,30020,37309,,"3,020.00",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
BTT,6/5/20,30020,37368,,716.00,Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
BTT,7/9/20,30020,37488,,200.00,Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
BTT,7/9/20,30020,37489,,200.00,Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
BTT,8/28/20,30020,37631,,"1,618.00",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
BTT,9/22/20,30020,37660,,304.00,Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
BTT,9/22/20,30020,37661,,240.00,Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
BTT,9/22/20,30020,37662,,260.00,Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
BTT,9/30/20,30020,37709,,606.00,Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
BTT,10/19/20,30020,37735,,324.00,Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
BTT,11/23/20,30020,37866,,200.00,Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
BTT,10/22/21,30020,39062,,348.00,Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
BTT,10/28/21,30020,39072,,270.00,Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
BTT,11/19/21,30020,39155,,232.00,Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
BTT,12/13/21,30020,39215,,286.00,Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
HAMML,6/29/20,30020,37446,,587.35,Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
KINGE,11/12/21,30020,39137,,100.00,Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
LANTR,5/11/20,30020,37267,,400.00,Sales - Turf Repair,,
LUCKE,11/23/20,30020,37865,,100.00,Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
MIESS,11/19/21,30020,39154,,120.00,Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
SMITJO,11/10/21,30020,39127,,"1,435.00",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
STREM,10/15/20,30020,37733,,621.00,Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
UNDERM,12/18/20,30020,37958,,300.00,Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,4/1/20,30020,37144,,"2,607.75",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,4/1/20,30020,37147,,"3,806.04",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,4/2/20,30020,37148,,"2,070.17",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,4/3/20,30020,37155,,"3,558.18",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,4/10/20,30020,37172,,"2,825.81",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,4/21/20,30020,37194,,"5,830.10",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,4/22/20,30020,37198,,"3,445.55",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,4/22/20,30020,37199,,"5,023.89",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,4/23/20,30020,37205,,"3,688.35",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,4/24/20,30020,37206,,"4,196.51",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,4/28/20,30020,37211,,"2,539.24",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,4/30/20,30020,37245,,"4,735.06",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,4/30/20,30020,37246,,"2,538.88",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,5/4/20,30020,37258,,"2,510.12",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,5/7/20,30020,37261,,"2,187.65",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,5/8/20,30020,37264,,"3,635.32",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,5/11/20,30020,37268,,"4,107.64",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,5/13/20,30020,37273,,395.52,Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,5/13/20,30020,37274,,"4,400.21",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,5/14/20,30020,37284,,"3,681.47",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,5/15/20,30020,37289,,"2,368.83",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,5/19/20,30020,37303,,"2,063.49",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,5/20/20,30020,37304,,"1,635.00",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,5/22/20,30020,37314,,"2,638.56",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,5/28/20,30020,37318,,"5,707.72",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,6/2/20,30020,37360,,"1,832.46",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,6/5/20,30020,37369,,"5,140.64",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,6/12/20,30020,37383,,"2,982.82",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,6/19/20,30020,37394,,"2,703.32",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,6/23/20,30020,37425,,"3,061.07",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,6/25/20,30020,37430,,"4,020.08",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,6/29/20,30020,37447,,"3,663.12",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,6/30/20,30020,37484,,"6,151.70",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,7/9/20,30020,37487,,"5,352.26",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,7/14/20,30020,37492,,"1,886.44",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,7/15/20,30020,37502,,"1,391.21",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,7/21/20,30020,37510,,"1,201.70",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,7/24/20,30020,37512,,"1,231.96",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,7/29/20,30020,37514,,"1,324.16",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,8/4/20,30020,37561,,"3,955.28",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,8/6/20,30020,37565,,"4,226.27",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,8/10/20,30020,37568,,"4,131.25",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,8/12/20,30020,37570,,"3,481.89",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,8/14/20,30020,37573,,"4,276.49",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,8/18/20,30020,37582,,"3,854.87",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,8/19/20,30020,37584,,"3,107.00",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,8/21/20,30020,37586,,"2,552.90",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,8/27/20,30020,37592,,"3,057.05",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,8/28/20,30020,37632,,"2,159.24",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,9/17/20,30020,37652,,"6,798.21",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,9/18/20,30020,37653,,"6,527.60",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,9/22/20,30020,37663,,"4,135.48",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,9/28/20,30020,37670,,"4,602.66",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,9/28/20,30020,37671,,"2,827.55",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,9/29/20,30020,37672,,"4,311.50",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,9/30/20,30020,37710,,"4,960.32",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,9/30/20,30020,37713,,"5,909.77",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,10/6/20,30020,37723,,"3,406.71",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,10/8/20,30020,37726,,"3,070.02",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,10/8/20,30020,37728,,"8,605.50",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,10/15/20,30020,37734,,"5,443.43",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,10/19/20,30020,37736,,"7,358.97",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,10/23/20,30020,37742,,"5,817.44",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,10/23/20,30020,37739,,"9,170.14",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,10/23/20,30020,37746,,"2,146.47",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,10/29/20,30020,37750,,"8,695.38",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,11/3/20,30020,37796,,"4,001.47",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,11/6/20,30020,37848,,"5,615.80",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,11/6/20,30020,37849,,"7,232.95",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,11/13/20,30020,37854,,"3,944.67",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,11/19/20,30020,37863,,"8,137.74",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,11/20/20,30020,37864,,"8,476.00",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,11/30/20,30020,37918,,"3,629.72",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,11/30/20,30020,37927,,"5,929.78",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,12/1/20,30020,37734CM,2.97,,Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,12/3/20,30020,37928,,"5,484.06",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,12/4/20,30020,37936,,"8,144.43",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,12/8/20,30020,37937,,"4,366.52",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,12/18/20,30020,37957,,"2,995.90",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,12/22/20,30020,37959,,"3,905.61",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,12/30/20,30020,37968,,"8,947.45",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,12/30/20,30020,37973,,"3,931.80",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,1/14/21,30020,38120,,"1,655.30",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,3/8/21,30020,38474,,"8,082.20",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,3/11/21,30020,38475,,"6,572.12",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,3/15/21,30020,38481,,"5,779.19",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,3/30/21,30020,38490,,"3,498.24",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,4/1/21,30020,38521,,"5,601.91",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,4/5/21,30020,38524,,"6,716.73",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,4/6/21,30020,38527,,"3,487.53",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,4/16/21,30020,38554,,"3,662.32",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,4/20/21,30020,38560,,"7,139.30",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,4/22/21,30020,38561,,"3,590.34",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,4/27/21,30020,38570,,"4,381.67",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,4/28/21,30020,38573,,"4,230.91",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,4/28/21,30020,38574,,"6,230.52",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,4/29/21,30020,38578,,"3,378.34",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,5/5/21,30020,38621,,"3,689.84",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,5/6/21,30020,38622,,"5,370.53",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,5/7/21,30020,38632,,"4,620.86",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,5/12/21,30020,38639,,"2,485.39",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,5/14/21,30020,38646,,"4,782.72",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,5/14/21,30020,38647,,"4,134.00",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,5/14/21,30020,38648,,"7,967.78",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,5/18/21,30020,38654,,"4,734.72",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,5/20/21,30020,38657,,"3,886.39",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,5/24/21,30020,38658,,"5,715.02",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,5/27/21,30020,38666,,"5,970.36",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,6/3/21,30020,38715,,"3,188.40",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,6/4/21,30020,38716,,"6,403.71",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,6/8/21,30020,38723,,"2,967.44",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,6/10/21,30020,38729,,"6,887.56",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,6/11/21,30020,38731,,"2,257.45",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,6/15/21,30020,38733,,"3,545.88",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,6/18/21,30020,38739,,"10,659.22",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,6/25/21,30020,38754,,"3,833.50",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,6/30/21,30020,38755,,"4,195.80",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,7/1/21,30020,38756,,"4,278.88",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,7/9/21,30020,38800,,"4,218.30",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,7/9/21,30020,38801,,"3,188.73",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,7/12/21,30020,38803,,"2,260.90",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,7/14/21,30020,38807,,"3,554.34",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,7/16/21,30020,38812,,"3,163.27",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,7/20/21,30020,38815,,"1,890.08",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,7/22/21,30020,38816,,"3,980.67",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,7/26/21,30020,38817,,"3,558.13",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,7/28/21,30020,38821,,"8,369.26",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,7/28/21,30020,38893,,"5,300.70",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,8/4/21,30020,38862,,"4,543.43",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,8/5/21,30020,38868,,"2,336.89",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,8/6/21,30020,38869,,"3,246.85",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,8/10/21,30020,38874,,"3,446.17",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,8/12/21,30020,38876,,"2,127.25",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,8/18/21,30020,38881,,"5,383.86",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,8/25/21,30020,38896,,"6,125.25",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,8/26/21,30020,38898,,"5,577.83",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,8/31/21,30020,38940,,"3,888.47",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,9/10/21,30020,38950,,"3,067.59",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,9/13/21,30020,38951,,"3,782.35",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,9/14/21,30020,38952,,"3,300.09",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,9/15/21,30020,38953,,"4,357.97",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,9/16/21,30020,38955,,"3,456.43",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,9/17/21,30020,38959,,"3,904.98",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,9/21/21,30020,38962,,"4,033.95",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,9/22/21,30020,38965,,"3,904.27",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,9/23/21,30020,38968,,"1,274.70",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,9/24/21,30020,38970,,"8,848.74",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,9/27/21,30020,38976,,"4,650.20",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,9/29/21,30020,38977,,"6,198.00",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,9/30/21,30020,38982,,"4,466.40",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,10/1/21,30020,39018,,"2,588.22",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,10/6/21,30020,39026,,"5,095.05",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,10/7/21,30020,39032,,"3,691.31",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,10/8/21,30020,39038,,"3,856.78",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,10/12/21,30020,39040,,"2,140.11",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,10/13/21,30020,39042,,"5,964.53",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,10/14/21,30020,39046,,"2,913.30",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,10/15/21,30020,39047,,"4,739.10",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,10/19/21,30020,39050,,"2,929.18",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,10/21/21,30020,39060,,"4,552.38",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,10/22/21,30020,39061,,"4,379.26",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,10/25/21,30020,39064,,"5,918.34",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,10/26/21,30020,39065,,"2,864.36",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,10/28/21,30020,39073,,"2,278.12",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,11/3/21,30020,39114,,"3,777.41",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,11/4/21,30020,39118,,"4,032.49",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,11/5/21,30020,39119,,"3,968.63",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,11/9/21,30020,39126,,"4,087.14",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,11/11/21,30020,39128,,"3,590.53",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,11/16/21,30020,39141,,"5,153.85",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,11/18/21,30020,39146,,"5,059.92",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,11/24/21,30020,39164,,"6,674.23",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,11/24/21,30020,39165,,"2,584.75",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,12/1/21,30020,39203,,"4,185.02",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,12/2/21,30020,39207,,"9,056.50",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,12/9/21,30020,39210,,"5,306.21",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,12/21/21,30020,39230,,"4,076.55",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,12/21/21,30020,39231,,"4,860.51",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,12/21/21,30020,39232,,"5,024.85",Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WATERO,12/29/21,30020,39242,,529.17,Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
WRIGN,6/19/20,30020,37393,,200.00,Sales - Turf Repair,JAMESV,JAMES F. VALENTINE
ABDN,4/16/10,30100,19719,,871.00,Sales - Lighting,SCOTT,SCOTT C. FEARS
ANDC,7/31/14,30100,27970,,"1,378.00",Sales - Lighting,TOM,THOMAS J. BUNKER
ANTO,11/9/17,30100,32376,,"1,934.00",Sales - Lighting,TOM,THOMAS J. BUNKER
BANJ,6/29/12,30100,24649,,"7,920.00",Sales - Lighting,TOM,THOMAS J. BUNKER
BRAN,5/4/10,30100,19897,,125.00,Sales - Lighting,SVC,LGHT & IRRIG SERVICE
BRAN,11/26/19,30100,36197,,88.50,Sales - Lighting,LARRY,LARRY J. MASON
BRUND,10/27/14,30100,28217,,"3,825.00",Sales - Lighting,COLE,COLE WELCH
BUCHN,9/6/12,30100,24855,,435.00,Sales - Lighting,LARRY,LARRY J. MASON
CARLD,6/14/10,30100,20148,,749.25,Sales - Lighting,SCOTT,SCOTT C. FEARS
CLAN,6/26/12,30100,24642,525.00,"5,252.00",Sales - Lighting,LARRY,LARRY J. MASON
CLAN,5/6/16,30100,30473,,"1,970.00",Sales - Lighting,TOM,THOMAS J. BUNKER
CRAV,3/10/17,30100,31524,,"1,790.00",Sales - Lighting,TOM,THOMAS J. BUNKER
CRAV,3/24/17,30100,31578,,164.00,Sales - Lighting,TOM,THOMAS J. BUNKER
DUGG,8/16/13,30100,26335,,"1,140.00",Sales - Lighting,TOM,THOMAS J. BUNKER
GEOC,8/21/17,30100,32130,,"1,385.45",Sales - Lighting,LARRY,LARRY J. MASON
GOME,2/1/10,30100,16521CR,151.00,,Sales - Lighting,,
GOME,6/21/17,30100,31927,,"3,096.00",Sales - Lighting,GABE,GABE C. CHAPIN
GOODM,6/24/11,30100,22986,300.00,"5,440.00",Sales - Lighting,LARRY,LARRY J. MASON
HAND,5/27/10,30100,20049,,266.00,Sales - Lighting,LARRY,LARRY J. MASON
HARPG,9/14/18,30100,33800,,"1,946.00",Sales - Lighting,TOM,THOMAS J. BUNKER
HEIJ,6/14/10,30100,20173,,168.00,Sales - Lighting,LARRY,LARRY J. MASON
HOLD,10/24/16,30100,31008,,500.00,Sales - Lighting,GABE,GABE C. CHAPIN
JOHNG,12/21/16,30100,31255,,21.50,Sales - Lighting,LARRY,LARRY J. MASON
KERR,11/11/16,30100,31079,,944.00,Sales - Lighting,TOM,THOMAS J. BUNKER
KILA,6/5/14,30100,27838,,"1,540.00",Sales - Lighting,TOM,THOMAS J. BUNKER
KINJU,7/7/10,30100,20307,,"2,151.55",Sales - Lighting,SCOTT,SCOTT C. FEARS
KORS,1/25/10,30100,19003,,181.00,Sales - Lighting,SVCB,LGHT & IRRIG SERVICE
LEVD,9/3/15,30100,29520,,"1,030.00",Sales - Lighting,LARRY,LARRY J. MASON
LUNN,8/25/10,30100,20570,,"31,011.00",Sales - Lighting,LARRY,LARRY J. MASON
MCKP,11/22/21,30100,39156,,"3,472.00",Sales - Lighting,TOM,THOMAS J. BUNKER
MURD,11/9/15,30100,29706,,"2,344.00",Sales - Lighting,SPLIT,SPLIT S. CREDIT
MURD,12/17/15,30100,29860,,596.00,Sales - Lighting,TOM,THOMAS J. BUNKER
MURD,7/30/20,30100,37546,,"1,994.00",Sales - Lighting,TOM,THOMAS J. BUNKER
NEWB,4/1/10,30100,19711,,242.50,Sales - Lighting,LARRY,LARRY J. MASON
NEWB,6/14/10,30100,20170,,158.50,Sales - Lighting,LARRY,LARRY J. MASON
NEWB,7/20/10,30100,20379,,475.00,Sales - Lighting,LARRY,LARRY J. MASON
NEWB,11/23/10,30100,21230,,271.00,Sales - Lighting,LARRY,LARRY J. MASON
NOVO,11/29/16,30100,31137,,"3,252.00",Sales - Lighting,LARRY,LARRY J. MASON
NOVO,1/20/17,30100,31461,,170.00,Sales - Lighting,LARRY,LARRY J. MASON
PAVJ,6/21/17,30100,31936,,"6,145.00",Sales - Lighting,GABE,GABE C. CHAPIN
PEAK,8/31/10,30100,20623,,"6,184.00",Sales - Lighting,LARRY,LARRY J. MASON
PEAK,10/10/10,30100,20887,,100.00,Sales - Lighting,LARRY,LARRY J. MASON
PENM,10/3/12,30100,24925,,"3,452.00",Sales - Lighting,TOM,THOMAS J. BUNKER
PITTR,6/21/11,30100,22982,,"1,740.00",Sales - Lighting,ERICD,ERIC A. DELLENBAUGH
POTTE,6/20/12,30100,24628,,"1,884.00",Sales - Lighting,TOM,THOMAS J. BUNKER
PRAI,7/3/12,30100,24689,146.00,"1,884.00",Sales - Lighting,TOM,THOMAS J. BUNKER
QUAI,3/18/16,30100,30265,,240.00,Sales - Lighting,LARRY,LARRY J. MASON
RADE,8/30/12,30100,24805,,"2,614.00",Sales - Lighting,TOM,THOMAS J. BUNKER
ROBIS,4/15/10,30100,19677,,"4,427.53",Sales - Lighting,SCOTT,SCOTT C. FEARS
ROE,12/8/10,30100,21363,,198.00,Sales - Lighting,SCOTT,SCOTT C. FEARS
RUSS,3/5/10,30100,19447,,684.00,Sales - Lighting,LARRY,LARRY J. MASON
SABS,4/28/10,30100,19787,,96.00,Sales - Lighting,SVC,LGHT & IRRIG SERVICE
SUNDL,5/5/14,30100,27710,,"2,125.00",Sales - Lighting,TOM,THOMAS J. BUNKER
THOLE,5/5/10,30100,19940,,20.00,Sales - Lighting,SVC,LGHT & IRRIG SERVICE
THOMP,2/25/10,30100,19434,,14.00,Sales - Lighting,LARRY,LARRY J. MASON
VANC,6/24/10,30100,20222,,"1,984.35",Sales - Lighting,GEORGE,GEORGE D. CHAPIN
VANDP,3/10/10,30100,19448,,98.25,Sales - Lighting,SVCB,LGHT & IRRIG SERVICE
